texto;categoria;origem;data_criacao;status;prioridade;cliente_id
agradeço o atendimento Boa tarde o cupom de desconto não aplicou na mensalidade por favor, expliquem as condições de fidelidade e pausa;assinatura;telefone;2025-04-02 16:46:04;fechado;media;3425
ABSURDO a sincronização não funciona e o upload falha estou bem irritado porque já tentei outras vezes quero um passo a passo pra resolver o erro ja tentei refiz a senha e tentei de novo, reiniciei o aparelho;suporte;chat;2025-04-02 16:59:44;fechado;alta;5074
faz dias não gostei do atendimento, achei inaceitável a demora obrigado pela ajuda quero reanálise do atendimento e mais transparência fico no aguardo de retorno;feedback;telefone;2025-04-02 17:18:20;fechado;alta;6801
NAO CONSIGO desde ontem estou bem irritado porque já tentei outras vezes quero esclarecimento sobre política e cancelamento;informacoes;chat;2025-04-02 17:23:36;fechado;alta;8580
já tentei pelo chat e não resolveu, por isso liguei o estorno não apareceu e eu queria reembolso preciso de orientação sobre regras e condições de troca está cansativo e ninguém dá solução parece que cada hora muda uma coisa quero orientação sobre pagamento e compensação qual é o prazo e como faço o passo a passo;financeiro;telefone;2025-04-02 18:02:26;fechado;alta;1036
ABSURDO já tentei pelo chat e não resolveu, por isso liguei já tentei tentei de novo mais tarde, saí e entrei na minha conta estou bem irritado porque já tentei outras vezes podem checar se é bug e como contornar obrigado pela atenção a tela em branco aparece e não carrega;suporte;telefone;2025-04-02 18:51:16;fechado;alta;1320
já chamei no chat e mandei email, mas sigo sem retorno não consigo acessar o login e aparece mensagem de erro parece que cada hora muda uma coisa isso está revoltante, sempre fica pendente podem informar como funciona e quais dados preciso enviar preciso de relatório e extrato, mas não acho a opção;informacoes;telefone;2025-04-02 19:14:57;fechado;media;6646
Oi o status está pendente e não consigo saber o recebimento está cansativo e ninguém dá solução preciso de atualização do envio e da separação fico no aguardo de retorno no começo do mês;logistica;chat;2025-04-02 20:02:13;fechado;media;6870
URGENTE o cartão não aprovou e eu preciso de orientação quero cancelar minha assinatura e entender a multa já tentei atualizei o app, limpei cache e cookies, saí e entrei na minha conta isso está revoltante, sempre fica pendente quero orientação sobre pagamento e compensação valeu, podem fechar por favor;financeiro;telefone;2025-04-02 20:26:38;fechado;alta;5671
a fatura parece com duplicidade e o valor não bate Olá hoje mais cedo agradeço o atendimento podem revisar o processamento e dizer se foi aprovado;financeiro;email;2025-04-02 20:41:08;fechado;media;9082
no fim de semana veio juros e multa e eu não entendi o motivo foi rápido e ajudou bastante quero orientação sobre pagamento e compensação;financeiro;chat;2025-04-02 22:53:49;fechado;alta;3667
preciso de uma orientação pra seguir Oi quero esclarecimento sobre política e cancelamento preciso de esclarecimento sobre prazo e condições obrigado, já normalizou e pode encerrar;informacoes;email;2025-04-03 08:02:16;fechado;media;4106
URGENTE faz dias tenho dúvida sobre limite e restrição nas condições isso está revoltante, sempre fica pendente preciso de esclarecimento sobre prazo e condições podem me dar informação e orientação;informacoes;telefone;2025-04-03 09:01:04;fechado;alta;6778
Olá já chamei no chat e mandei email, mas sigo sem retorno depois da atualização o botão de salvar parou obrigado pela ajuda;suporte;telefone;2025-04-03 09:08:22;fechado;alta;4180
ABSURDO a cobranca ficou pendente e o pagamento não confirma obrigado pela ajuda podem verificar a fatura e ajustar a cobrança já tentei reiniciei o aparelho, refiz a senha e tentei de novo;financeiro;email;2025-04-03 09:21:41;fechado;alta;8931
PRECISO DE AJUDA preciso de reagendamento porque o prazo já passou estou bem irritado porque já tentei outras vezes;logistica;chat;2025-04-03 09:26:18;fechado;alta;1621
já tentei reiniciei o aparelho, tentei de novo mais tarde a sessão desconecta e fica intermitente o envio ficou na separação e não anda já tentei contato e ficou sem retorno podem verificar essa falha e orientar a correção valeu, podem fechar por favor;suporte;telefone;2025-04-03 09:30:34;fechado;media;8736
URGENTE Bom dia estou bem irritado porque já tentei outras vezes houve reajuste e eu queria orientação sobre o plano;assinatura;telefone;2025-04-03 09:45:49;fechado;alta;4577
Boa tarde não entendi o prazo e o andamento do status por favor, façam uma reanálise da contestação quero resolver o quanto antes valeu, podem fechar por favor o comprovante não aparece e o pagamento fica travado FATURA_[NYP];financeiro;telefone;2025-04-03 09:48:09;fechado;media;2299
Olá quero registrar reclamação sobre qualidade e comunicação estou bem irritado porque já tentei outras vezes podem confirmar que ficou registrado e que vão melhorar fico no aguardo de retorno já chamei no chat e mandei email, mas sigo sem retorno;feedback;telefone;2025-04-03 10:23:04;fechado;alta;9757
desde a semana passada agradeço o atendimento obrigado pela atenção quero entender o horário de atendimento e o procedimento;informacoes;telefone;2025-04-03 10:33:00;fechado;alta;8152
NAO CONSIGO podem verificar o desconto e o cupom do meu plano a renovação automática cobrou e eu queria pausa obrigado pela ajuda;assinatura;telefone;2025-04-03 10:36:58;fechado;alta;3906
no começo do mês o app está instável e fica travando já tentei saí e entrei na minha conta, reiniciei o aparelho agradeço o atendimento obrigado, já normalizou e pode encerrar;suporte;email;2025-04-03 11:09:51;fechado;media;7298
Boa noite hoje mais cedo o envio ficou na separação e não anda obrigado pela ajuda por favor, verifiquem se houve extravio ou atraso;logistica;email;2025-04-03 12:50:26;fechado;media;7725
está cansativo e ninguém dá solução no fim de semana, estou ligando pra tentar resolver não gostei do atendimento, achei inaceitável a demora por favor, registrem a reclamação e me orientem;feedback;telefone;2025-04-03 14:29:28;fechado;alta;9426
ABSURDO agradeço o atendimento já chamei no chat e mandei email, mas sigo sem retorno o boleto não compensou e a cobrança continua pendente preciso de estorno ou reembolso o quanto antes;financeiro;telefone;2025-04-03 14:41:42;fechado;alta;8523
NAO CONSIGO eu chamei de cobrança, mas acho que é renovação automática Boa tarde houve reajuste e eu queria orientação sobre o plano isso está revoltante, sempre fica pendente;assinatura;telefone;2025-04-03 15:07:04;fechado;alta;7993
a tela em branco aparece e não carrega Boa noite faz dias já fiz: • tentei outro navegador • refiz a senha e tentei de novo • limpei cache e cookies isso está revoltante, sempre fica pendente preciso de ajuda urgente pra recuperar o acesso;suporte;chat;2025-04-03 15:12:18;fechado;alta;9973
hoje mais cedo minha mensalidade foi cobrada em duplicidade e isso me atrapalha isso está revoltante, sempre fica pendente;assinatura;telefone;2025-04-03 15:47:03;fechado;media;2896
quero orientação sobre pagamento e compensação o boleto não compensou e a cobrança continua pendente quero resolver o quanto antes FATURA_[VCZ];financeiro;chat;2025-04-03 15:47:46;fechado;media;9224
preciso de reagendamento porque o prazo já passou estou preocupado porque não resolveu por favor, verifiquem se houve extravio ou atraso PEDIDO_[FVX];logistica;telefone;2025-04-03 16:19:06;fechado;media;9423
preciso de relatório e extrato, mas não acho a opção quero resolver o quanto antes aguardo retorno;informacoes;email;2025-04-03 16:54:05;fechado;media;5795
desde ontem deixo sugestão pra melhorar a experiência e a satisfação houve reajuste e eu queria orientação sobre o plano está cansativo e ninguém dá solução desde já agradeço;feedback;chat;2025-04-03 17:07:16;fechado;baixa;8191
no começo do mês quero esclarecimento sobre política e cancelamento agradeço o atendimento podem informar como funciona e quais dados preciso enviar como funciona isso e qual o procedimento;informacoes;chat;2025-04-03 17:15:42;fechado;media;5121
faz dias a tela em branco aparece e não carrega foi rápido e ajudou bastante eu só queria que fosse mais simples podem orientar como limpar cache e ajustar o navegador;suporte;email;2025-04-03 18:15:06;fechado;media;4121
Oi isso está revoltante, sempre fica pendente inclusive fiquei perdido com o procedimento por favor, façam uma reanálise da contestação desde já agradeço a cobrança ficou pendente e o pagamento não confirma FATURA_[ZVM];financeiro;telefone;2025-04-03 18:34:53;fechado;alta;5963
isso está revoltante, sempre fica pendente Boa noite o status do plano expirou e não consigo reativar podem verificar o desconto e o cupom do meu plano desde já agradeço;assinatura;chat;2025-04-03 20:57:29;fechado;alta;7864
agora pouco o rastreamento não atualiza e a previsão só muda foi rápido e ajudou bastante podem verificar o rastreamento e atualizar o status obrigado, já normalizou e pode encerrar podem me dar informação e orientação;logistica;email;2025-04-03 21:08:36;fechado;media;5735
já liguei e não ficou claro, tô chamando no chat hoje mais cedo o pedido ficou parado em trânsito e não chegou obrigado pela ajuda por favor, verifiquem se houve extravio ou atraso obrigado, já normalizou e pode encerrar PEDIDO_[IQO];logistica;chat;2025-04-03 21:54:16;fechado;media;6284
NAO CONSIGO estou insatisfeito com o atendimento, sem retorno e muita demora no fim de semana quero cancelar minha assinatura e entender a multa ja tentei saí e entrei na minha conta, limpei cache e cookies está cansativo e ninguém dá solução inclusive fiquei perdido com o procedimento por favor, expliquem as condições de fidelidade e pausa fico no aguardo de retorno;assinatura;chat;2025-04-03 22:01:34;fechado;alta;1621
PRECISO DE AJUDA Boa tarde isso está revoltante, sempre fica pendente valeu, podem fechar por favor parece que cada hora muda uma coisa não consigo acessar o login e aparece mensagem de erro;suporte;email;2025-04-04 08:43:16;fechado;alta;9498
faz dias a ativação falha e a assinatura fica suspensa já tentei contato e ficou sem retorno podem verificar o desconto e o cupom do meu plano;assinatura;telefone;2025-04-04 09:03:02;fechado;media;5916
já tentei no chat e também por telefone, mas não resolveu quero entender o horário de atendimento e o procedimento podem me orientar com um passo a passo bem claro obrigado pela ajuda desde a semana passada;informacoes;email;2025-04-04 09:48:05;fechado;media;6936
Oi, por favor preciso de reagendamento porque o prazo já passou estou bem irritado porque já tentei outras vezes por favor, verifiquem se houve extravio ou atraso agora pouco PEDIDO_[OFY];logistica;chat;2025-04-04 10:04:51;fechado;media;4714
NAO CONSIGO o rastreamento não atualiza e a previsão só muda preciso de previsão de entrega e confirmação de recebimento obrigado pela ajuda PEDIDO_[QCP];logistica;telefone;2025-04-04 10:34:32;fechado;alta;8519
ABSURDO isso está revoltante, sempre fica pendente já chamei no chat e mandei email, mas sigo sem retorno qual a documentação e confirmação necessária no cadastro quero orientação pra seguir o procedimento certo desde já agradeço;informacoes;telefone;2025-04-04 10:55:54;fechado;alta;2663
NAO CONSIGO obrigado pela ajuda já tentei pelo chat e não resolveu, por isso liguei estou insatisfeito com o atendimento, sem retorno e muita demora por favor, registrem a reclamação e me orientem agradeço, ficou resolvido aqui;feedback;telefone;2025-04-04 10:56:50;fechado;alta;4200
