texto;categoria;origem;data_criacao;status;prioridade;cliente_id
Oi, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda. Não quero fazer besteira e piorar.;feedback;email;2026-01-13 19:14:52;fechado;baixa;6339
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Eu não manjo muito dessas coisas de app. Obrigadinho.;assinatura;telefone;2026-01-13 20:02:55;aberto;alta;7888
Bom dia, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Eu sou meio devagar pra digitar.;assinatura;email;2026-01-13 20:08:29;aberto;media;4796
Eu recebi um código no celular e quando eu coloco diz que expirou. Eu demoro um pouco pra ler e digitar. Tem como aumentar o tempo ou mandar por outro jeito? Me ajuda por favor.;suporte;email;2026-01-13 20:37:24;aberto;media;8476
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Eu uso só pelo celular mesmo. Valeu.;suporte;chat;2026-01-13 21:19:05;fechado;alta;2062
Boa, eu queria saber se vocês atendem minha cidade e como é a entrega. Eu não achei essa informação fácil no site. Se puder me dizer certinho, eu agradeço. Se precisar eu mando print, só me diz como. Obrigadinho.;informacoes;email;2026-01-13 21:41:01;aberto;baixa;6071
O entregador veio e eu não tava em casa, agora tá dizendo que vai voltar, mas não fala quando. Eu queria combinar um horário porque eu trabalho e fico fora. Eu sou meio devagar pra digitar.;logistica;email;2026-01-13 22:47:08;aberto;media;6990
Eu tô com dúvida de como atualizar meus dados, tipo telefone e endereço. Eu mexo pouco nessas coisas e tenho medo de fazer errado. Vocês podem me explicar onde fica isso? Não quero fazer besteira e piorar. Obrigado.;informacoes;chat;2026-01-14 00:00:03;aberto;baixa;2149
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim. Minha internet aqui é meio ruim. Valeu.;assinatura;email;2026-01-14 00:42:24;aberto;media;3494
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Se precisar eu mando print, só me diz como. Fico no aguardo.;suporte;email;2026-01-14 01:54:16;aberto;media;5030
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Agradeço.;suporte;telefone;2026-01-14 01:56:32;fechado;media;1092
Bom dia, estou vendo um valor na fatura que eu não reconheço. Eu só uso o básico e não cliquei em nada diferente. Pode me explicar de onde saiu essa cobrança e se tem como cancelar ou ajustar, porque tá pesado pra mim. Me ajuda por favor.;financeiro;email;2026-01-14 02:49:31;aberto;media;8180
Boa tarde, vocês têm algum horário certo pra suporte? Eu fico tentando falar e às vezes não aparece ninguém. Queria saber qual o melhor horário pra eu chamar e resolver mais rápido. Minha internet aqui é meio ruim. Se puder me ajudar eu agradeço.;informacoes;telefone;2026-01-14 03:27:07;fechado;media;4894
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Não quero fazer besteira e piorar. Me ajuda por favor.;suporte;email;2026-01-14 04:11:24;aberto;media;8940
Queria sugerir que avisasse melhor quando vai cobrar. Eu tomo susto quando aparece a cobrança. Se mandasse uma mensagem antes eu me organizava melhor. Minha internet aqui é meio ruim. Obrigadinho.;feedback;chat;2026-01-14 04:59:59;fechado;media;3837
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Eu uso só pelo celular mesmo. Valeu.;financeiro;chat;2026-01-14 05:20:30;fechado;alta;2830
Eu queria voltar a assinar porque parei mês passado, só que eu não lembro a senha e fico travado na tela. Eu não sou bom com internet. Tem um jeito de fazer isso mais fácil, tipo mandar um link? Eu uso só pelo celular mesmo. Obrigadinho.;assinatura;chat;2026-01-14 05:43:09;fechado;media;7653
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim. Fico no aguardo.;assinatura;chat;2026-01-14 06:24:42;aberto;baixa;2699
Chegou uma caixa amassada e eu não sei se tá tudo certo. Eu nem abri direito ainda. O que eu faço, mando foto? Eu não quero ficar no prejuízo. Se precisar eu mando print, só me diz como. Fico no aguardo.;logistica;chat;2026-01-14 06:29:23;aberto;media;5326
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso.;financeiro;telefone;2026-01-14 08:53:30;aberto;media;5560
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Não quero fazer besteira e piorar.;suporte;email;2026-01-14 08:59:31;fechado;baixa;8227
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Não quero fazer besteira e piorar. Obrigado.;suporte;email;2026-01-14 10:31:42;aberto;media;7153
Eu recebi um código no celular e quando eu coloco diz que expirou. Eu demoro um pouco pra ler e digitar. Tem como aumentar o tempo ou mandar por outro jeito? Me ajuda por favor.;suporte;chat;2026-01-14 10:38:56;aberto;baixa;9019
Boa noite, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda.;feedback;email;2026-01-14 12:06:40;aberto;baixa;7406
Eu queria dar um toque: o aplicativo podia ter letra maior. Eu tenho dificuldade pra ler no celular e aí eu erro. Se desse pra aumentar seria ótimo. Não quero fazer besteira e piorar. Obrigadinho.;feedback;email;2026-01-14 13:52:31;aberto;baixa;1961
Bom dia, meu pedido tá como enviado faz dias e não chegou. Eu não sei ver esses códigos de rastreio direito. Vocês podem me dizer onde tá e quando chega mais ou menos?;logistica;email;2026-01-14 14:44:22;aberto;media;1811
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Eu não manjo muito dessas coisas de app. Obrigadinho.;financeiro;telefone;2026-01-14 15:32:15;aberto;media;3136
Eu queria retirar em algum lugar porque aqui é difícil receber. Tem ponto de retirada? Se tiver, me explica como faz porque eu nunca usei isso. Eu fico meio perdido nessas telas.;logistica;chat;2026-01-14 16:01:30;aberto;media;5509
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Obrigadinho.;financeiro;email;2026-01-14 16:16:56;fechado;baixa;8818
Oi, estou vendo um valor na fatura que eu não reconheço. Eu só uso o básico e não cliquei em nada diferente. Pode me explicar de onde saiu essa cobrança e se tem como cancelar ou ajustar, porque tá pesado pra mim. Obrigado.;financeiro;telefone;2026-01-14 17:24:36;aberto;alta;5415
Boa noite, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda. Eu sou meio devagar pra digitar.;feedback;chat;2026-01-14 17:32:28;aberto;media;8749
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Se precisar eu mando print, só me diz como.;financeiro;email;2026-01-14 18:10:52;fechado;media;8441
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Minha internet aqui é meio ruim.;financeiro;chat;2026-01-14 18:27:45;aberto;media;1841
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Minha internet aqui é meio ruim. Se puder me ajudar eu agradeço.;suporte;chat;2026-01-14 19:11:28;aberto;media;6164
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Não quero fazer besteira e piorar. Valeu.;suporte;chat;2026-01-14 20:44:54;fechado;alta;2614
Boa tarde, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Eu não manjo muito dessas coisas de app. Obrigadinho.;assinatura;chat;2026-01-14 21:25:43;fechado;baixa;6118
Oi, meu aplicativo não abre direito, fica carregando e volta. Eu não sei se é meu celular ou a internet, mas antes funcionava. Dá pra ajudar? Eu sou meio leigo nessas coisas. Eu sou meio devagar pra digitar.;suporte;chat;2026-01-14 23:34:00;fechado;alta;3008
Eu queria voltar a assinar porque parei mês passado, só que eu não lembro a senha e fico travado na tela. Eu não sou bom com internet. Tem um jeito de fazer isso mais fácil, tipo mandar um link? Eu não manjo muito dessas coisas de app.;assinatura;chat;2026-01-15 00:13:20;aberto;baixa;1725
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Não quero fazer besteira e piorar.;suporte;chat;2026-01-15 01:05:58;fechado;media;3240
Oi, meu aplicativo não abre direito, fica carregando e volta. Eu não sei se é meu celular ou a internet, mas antes funcionava. Dá pra ajudar? Eu sou meio leigo nessas coisas. Agradeço.;suporte;chat;2026-01-15 02:39:38;aberto;media;8383
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Eu uso só pelo celular mesmo. Valeu.;suporte;telefone;2026-01-15 02:54:15;fechado;media;4329
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Obrigado.;suporte;email;2026-01-15 03:13:51;fechado;alta;5190
Chegou uma caixa amassada e eu não sei se tá tudo certo. Eu nem abri direito ainda. O que eu faço, mando foto? Eu não quero ficar no prejuízo. Eu sou meio devagar pra digitar.;logistica;chat;2026-01-15 03:20:13;aberto;media;6449
Eu tô com dúvida de como atualizar meus dados, tipo telefone e endereço. Eu mexo pouco nessas coisas e tenho medo de fazer errado. Vocês podem me explicar onde fica isso? Não quero fazer besteira e piorar. Agradeço.;informacoes;chat;2026-01-15 04:05:33;aberto;baixa;9812
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Eu uso só pelo celular mesmo. Fico no aguardo.;suporte;telefone;2026-01-15 04:06:09;aberto;media;1278
Bom dia, estou vendo um valor na fatura que eu não reconheço. Eu só uso o básico e não cliquei em nada diferente. Pode me explicar de onde saiu essa cobrança e se tem como cancelar ou ajustar, porque tá pesado pra mim.;financeiro;email;2026-01-15 07:42:15;aberto;alta;9564
Eu queria dar um toque: o aplicativo podia ter letra maior. Eu tenho dificuldade pra ler no celular e aí eu erro. Se desse pra aumentar seria ótimo. Eu uso só pelo celular mesmo. Valeu.;feedback;chat;2026-01-15 10:52:37;aberto;media;4210
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Não quero fazer besteira e piorar. Agradeço.;assinatura;chat;2026-01-15 11:07:13;aberto;media;8258
Oi, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar?;assinatura;chat;2026-01-15 11:36:16;aberto;baixa;4298
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Não quero fazer besteira e piorar. Pode me dar uma luz?;financeiro;telefone;2026-01-15 12:35:52;aberto;alta;2300
Queria sugerir que avisasse melhor quando vai cobrar. Eu tomo susto quando aparece a cobrança. Se mandasse uma mensagem antes eu me organizava melhor. Eu sou meio devagar pra digitar.;feedback;telefone;2026-01-15 14:58:24;fechado;baixa;1690
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Eu sou meio devagar pra digitar.;suporte;chat;2026-01-15 15:57:54;aberto;baixa;1986
Oi, eu queria saber como funciona esse negócio aí, porque eu li mas não entendi direito. Eu só queria um resumo bem simples, tipo o que eu ganho e o que eu preciso fazer pra começar. Eu fico meio perdido nessas telas. Se puder me ajudar eu agradeço.;informacoes;email;2026-01-15 16:37:16;aberto;media;3819
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Não quero fazer besteira e piorar.;assinatura;chat;2026-01-15 18:12:57;aberto;media;6385
Olá, estou vendo um valor na fatura que eu não reconheço. Eu só uso o básico e não cliquei em nada diferente. Pode me explicar de onde saiu essa cobrança e se tem como cancelar ou ajustar, porque tá pesado pra mim. Se precisar eu mando print, só me diz como.;financeiro;email;2026-01-15 18:17:02;aberto;alta;8218
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Minha internet aqui é meio ruim.;suporte;chat;2026-01-15 19:21:55;fechado;baixa;3432
